text,label,category
645974 is your secret one time password (OTP) for logging into WhatsApp. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
BlueDart: Package delivery paused due to incomplete home address. Pay Rs 35 redelivery fee at http://bluedart-reschedule.site,1,delivery
"Dear consumer, power supply will be cut off tonight at 8:00 PM for non-payment of electricity bill. Call electricity desk 9696247870 immediately.",1,utility
Your order #396784 from Swiggy has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Your Canara Bank Account XX9367 is debited by INR 890.00 at Zomato. Avl Bal: INR 80,675.00. Report unauthorized: 1800112211.",0,bank_normal
Urgent notice from Cyber Cell: Legal case registered under your ID. Call investigation officer 9326101296 within 2 hours to avoid arrest.,1,police_threat
"Work from home daily! Earn ₹8,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9378710077.",1,fake_job
"Thanks for the help yesterday, really appreciate it!",0,chat
"IRCTC: PNR 764539082 confirmed. Coach S4, Berth 54. Please carry a valid original photo ID during travel.",0,travel
"Dear consumer, power supply will be cut off tonight at 9:30 PM for non-payment of electricity bill. Call electricity desk 9467907188 immediately.",1,utility
"Congratulations! Your mobile number won ₹25,00,000 in nationwide lucky draw! Call manager at 9946263124 to claim your prize.",1,lottery
"IRCTC: PNR 277608607 confirmed. Coach B2, Berth 48. Please carry a valid original photo ID during travel.",0,travel
FedEx: Package delivery paused due to incomplete home address. Pay Rs 49 redelivery fee at http://fedex-reschedule.me,1,delivery
"Your Axis Bank Account XX7525 is debited by INR 150.00 at Zepto. Avl Bal: INR 45,484.00. Report unauthorized: 1800112211.",0,bank_normal
Happy anniversary to you both! Have an amazing celebration.,0,chat
Your order #755032 from Ola has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
695446 is your secret one time password (OTP) for logging into Uber. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Your order #520576 from Blinkit has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Urgent notice from Telecom Authority: Legal case registered under your ID. Call investigation officer 9324860158 within 2 hours to avoid arrest.,1,police_threat
"Hey, let's catch up this weekend. Are you free on Saturday?",0,chat
Urgent notice from CBI Investigation: Legal case registered under your ID. Call investigation officer 9649327992 within 2 hours to avoid arrest.,1,police_threat
Urgent notice from Cyber Cell: Legal case registered under your ID. Call investigation officer 9113689493 within 2 hours to avoid arrest.,1,police_threat
DHL: Package delivery paused due to incomplete home address. Pay ₹10 redelivery fee at http://dhl-reschedule.site,1,delivery
"IRCTC: PNR 765556220 confirmed. Coach S4, Berth 43. Please carry a valid original photo ID during travel.",0,travel
Your order #123446 from Uber has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
377311 is your secret one time password (OTP) for logging into Zomato. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"IRCTC: PNR 337999137 confirmed. Coach B2, Berth 7. Please carry a valid original photo ID during travel.",0,travel
"IRCTC: PNR 968289175 confirmed. Coach S4, Berth 60. Please carry a valid original photo ID during travel.",0,travel
"Your Bank of Baroda Account XX9598 is debited by INR 420.00 at Amazon. Avl Bal: INR 72,396.00. Report unauthorized: 1800112211.",0,bank_normal
549764 is your secret one time password (OTP) for logging into WhatsApp. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Your PNB Account XX9683 is debited by INR 890.00 at Blinkit. Avl Bal: INR 14,269.00. Report unauthorized: 1800112211.",0,bank_normal
152446 is your secret one time password (OTP) for logging into WhatsApp. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Work from home daily! Earn ₹2,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9666236526.",1,fake_job
867768 is your secret one time password (OTP) for logging into Zomato. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Your Axis Bank Account XX1909 is debited by INR 2,499.00 at Uber. Avl Bal: INR 27,620.00. Report unauthorized: 1800112211.",0,bank_normal
"Google Pay: Pending refund of ₹12,500 failed. Complete OTP verification at http://googlepay-refund.xyz to credit money.",1,refund
Your order #930948 from Blinkit has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"IRCTC: PNR 686275997 confirmed. Coach S5, Berth 13. Please carry a valid original photo ID during travel.",0,travel
"Your ICICI Account XX9537 is debited by INR 890.00 at Amazon. Avl Bal: INR 78,927.00. Report unauthorized: 1800112211.",0,bank_normal
Paytm: Pending refund of ₹25 Lakhs failed. Complete OTP verification at http://paytm-refund.me to credit money.,1,refund
"PhonePe: Pending refund of ₹25,000 failed. Complete OTP verification at http://phonepe-refund.xyz to credit money.",1,refund
"Your SBI Account XX2015 is debited by INR 150.00 at Uber. Avl Bal: INR 56,502.00. Report unauthorized: 1800112211.",0,bank_normal
Can you share the lecture notes from today's session?,0,chat
"Google Pay: Pending refund of Rs 15,000 failed. Complete OTP verification at http://googlepay-refund.pw to credit money.",1,refund
"Paytm Customer Care: Your pending cashback of Rs 4,999 could not be credited. Enter your UPI PIN on http://paytm-refund-claim.cc to receive money.",1,refund
Can you share the lecture notes from today's session?,0,chat
"IRCTC: PNR 174863621 confirmed. Coach S4, Berth 51. Please carry a valid original photo ID during travel.",0,travel
Congratulations! Your mobile number won Tata Harrier SUV in nationwide lucky draw! Call manager at 9887852946 to claim your prize.,1,lottery
Your order #874597 from Zepto has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Have you booked the movie tickets for tonight?,0,chat
"IRCTC: PNR 989030739 confirmed. Coach B3, Berth 53. Please carry a valid original photo ID during travel.",0,travel
Your order #469591 from Amazon has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Your order #139236 from Myntra has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Work from home daily! Earn ₹2,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9130413513.",1,fake_job
"IRCTC: PNR 909524714 confirmed. Coach A1, Berth 35. Please carry a valid original photo ID during travel.",0,travel
"Work from home daily! Earn ₹6,000 by rating movies and products online. No fee. Contact manager on WhatsApp 9404532525.",1,fake_job
573026 is your secret one time password (OTP) for logging into Zomato. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Your order #539727 from Uber has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Dear consumer, power supply will be cut off tonight at 9:30 PM for non-payment of electricity bill. Call electricity desk 9456490498 immediately.",1,utility
Urgent notice from Cyber Cell: Legal case registered under your ID. Call investigation officer 9938552028 within 2 hours to avoid arrest.,1,police_threat
"Hey, let's catch up this weekend. Are you free on Saturday?",0,chat
Have you booked the movie tickets for tonight?,0,chat
909253 is your secret one time password (OTP) for logging into Zomato. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Your Kotak Account XX7852 is debited by INR 2,499.00 at Zomato. Avl Bal: INR 62,207.00. Report unauthorized: 1800112211.",0,bank_normal
See you in 15 minutes at the office cafeteria.,0,chat
"Your PNB Account XX2058 is debited by INR 45.00 at Zomato. Avl Bal: INR 56,628.00. Report unauthorized: 1800112211.",0,bank_normal
Congratulations! Your mobile number won 1 Crore in nationwide lucky draw! Call manager at 9699601330 to claim your prize.,1,lottery
"Dear consumer, power supply will be cut off tonight at 9:30 PM for non-payment of electricity bill. Call electricity desk 9570579100 immediately.",1,utility
"Amazon Pay: Pending refund of ₹12,500 failed. Complete OTP verification at http://amazonpay-refund.info to credit money.",1,refund
"Thanks for the help yesterday, really appreciate it!",0,chat
"IRCTC: PNR 452504684 confirmed. Coach S5, Berth 33. Please carry a valid original photo ID during travel.",0,travel
Your order #441447 from Amazon has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"IRCTC: PNR 711212316 confirmed. Coach B2, Berth 62. Please carry a valid original photo ID during travel.",0,travel
Your order #619911 from Ola has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
974370 is your secret one time password (OTP) for logging into Amazon. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Your Bank of Baroda Account XX9677 is debited by INR 2,499.00 at Blinkit. Avl Bal: INR 83,194.00. Report unauthorized: 1800112211.",0,bank_normal
Your order #868013 from Amazon has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Alert from ICICI: Your account 8117 is restricted. Update your KYC before 9 PM tonight at http://icici-secure-verify.cc.,1,bank_kyc
Did you check out that new coffee shop down the street?,0,chat
PhonePe: Pending refund of ₹25 Lakhs failed. Complete OTP verification at http://phonepe-refund.top to credit money.,1,refund
"Your PNB Account XX7142 is debited by INR 45.00 at Flipkart. Avl Bal: INR 17,109.00. Report unauthorized: 1800112211.",0,bank_normal
423923 is your secret one time password (OTP) for logging into IRCTC. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Your order #888525 from Uber has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Urgent notice from Telecom Authority: Legal case registered under your ID. Call investigation officer 9385124544 within 2 hours to avoid arrest.,1,police_threat
"BSES Power Alert: Unpaid bill of Rs 3,420 pending. Power disconnection scheduled at 8:00 PM. Call our bill desk at 8877665544 now.",1,utility
"Amazon Pay: Pending refund of ₹4,999 failed. Complete OTP verification at http://amazonpay-refund.me to credit money.",1,refund
607235 is your secret one time password (OTP) for logging into Zomato. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
DHL: Package delivery paused due to incomplete home address. Pay Rs 25 redelivery fee at http://dhl-reschedule.pw,1,delivery
Did you check out that new coffee shop down the street?,0,chat
"IRCTC: PNR 914762352 confirmed. Coach B1, Berth 34. Please carry a valid original photo ID during travel.",0,travel
Your order #814647 from Blinkit has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Urgent notice from Cyber Cell: Legal case registered under your ID. Call investigation officer 9986548666 within 2 hours to avoid arrest.,1,police_threat
254404 is your secret one time password (OTP) for logging into Amazon. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Congratulations! Your mobile number won ₹50,00,000 in nationwide lucky draw! Call manager at 9798437615 to claim your prize.",1,lottery
Alert from PNB: Your account 3787 is restricted. Update your KYC or card will be deactivated at http://pnb-netbank-login.click.,1,bank_kyc
Can you share the lecture notes from today's session?,0,chat
Your order #354394 from Amazon has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
744062 is your secret one time password (OTP) for logging into Uber. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Your order #307158 from Zomato has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Dear consumer, power supply will be cut off tonight at midnight for non-payment of electricity bill. Call electricity desk 9240916269 immediately.",1,utility
Alert from Bank of Baroda: Your account 4766 is restricted. Update your KYC or card will be deactivated at http://bankofbaroda-pan-link.pw.,1,bank_kyc
See you in 15 minutes at the office cafeteria.,0,chat
Alert from Kotak: Your account 5402 is restricted. Update your KYC or card will be deactivated at http://kotak-netbank-login.info.,1,bank_kyc
"Dear consumer, power supply will be cut off tonight at midnight for non-payment of electricity bill. Call electricity desk 9317968608 immediately.",1,utility
